0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,4,4,0,0,1,0,88,186,46.50,65.26,1,0
AMI Stadium,2,2,0,0,1,0,73,81,40.50,95.29,0,0
Arnos Vale Ground,2,2,0,0,0,0,15,18,9.00,43.90,2,0
Arun Jaitley Stadium,1,1,0,1,0,0,105,105,105.00,80.15,1,0
Bangabandhu National Stadium,1,1,0,0,0,0,32,32,32.00,65.31,0,0
Barabati Stadium,1,1,0,0,0,0,14,14,14.00,53.85,2,0
Bellerive Oval,1,1,0,0,1,0,85,85,85.00,84.16,0,0
Brisbane Cricket Ground,3,3,0,0,0,0,40,99,33.00,70.71,2,0
Buffalo Park,2,2,0,0,2,0,64,115,57.50,68.05,2,0
Carisbrook,1,1,0,0,0,0,24,24,24.00,96.00,1,0
County Ground (Bristol),1,1,0,0,1,0,84,84,84.00,72.41,0,0
Diamond Oval,1,1,1,0,1,0,72*,72,,76.60,0,0
Eden Gardens,1,1,0,0,0,1,0,0,0.00,,0,0
Eden Park,3,3,2,0,1,0,84*,123,123.00,93.18,1,0
Edgbaston,3,3,1,1,2,0,113,246,123.00,68.14,2,0
Green Park,1,1,0,0,1,0,74,74,74.00,90.24,0,0
Harare Sports Club,6,6,1,0,2,1,82*,202,40.40,72.14,3,0
Headingley,4,4,0,0,1,1,51,72,18.00,58.54,0,0
Kennington Oval,4,4,0,0,1,0,64,147,36.75,67.12,0,0
Kensington Oval,2,2,0,1,1,0,122,212,106.00,89.45,1,0
Kingsmead,1,1,0,0,0,0,1,1,1.00,33.33,0,0
Lord's,5,5,0,0,1,0,94,157,31.40,64.88,5,0
MA Chidambaram Stadium,1,1,0,0,0,0,10,10,10.00,43.48,0,0
Mangaung Oval,1,1,1,0,1,0,71*,71,,63.39,0,0
McLean Park,2,2,0,0,1,0,80,119,59.50,67.23,0,0
Melbourne Cricket Ground,5,5,0,0,1,0,70,137,27.40,83.54,1,0
Newlands,3,3,0,0,0,0,36,56,18.67,51.85,2,0
Old Trafford,4,4,0,0,0,0,34,101,25.25,69.66,2,0
Queen's Park Oval,1,1,0,0,1,0,65,65,65.00,97.01,0,0
Queens Sports Club,5,5,1,0,1,1,80*,162,40.50,71.68,4,0
R Premadasa Stadium,2,2,0,0,1,0,50,58,29.00,70.73,1,0
Riverside Ground,1,1,1,0,0,0,17*,17,,60.71,0,0
Sharjah Cricket Stadium,8,8,0,0,1,0,84,216,27.00,63.34,2,0
Sinhalese Sports Club Ground,1,1,0,0,0,0,7,7,7.00,43.75,0,0
St George's Park,2,2,0,0,0,0,30,36,18.00,80.00,0,0
Sydney Cricket Ground,7,7,1,1,1,1,111*,241,40.17,65.49,2,0
Trent Bridge,2,2,1,1,0,0,125*,145,145.00,88.96,0,0
WACA Ground,2,2,0,0,0,0,15,28,14.00,73.68,4,0
Wanderers Stadium,1,1,0,0,0,0,10,10,10.00,58.82,2,0
Wankhede Stadium,1,1,0,0,0,1,0,0,0.00,,0,0
Westpac Stadium,1,1,0,0,0,0,9,9,9.00,45.00,1,0
Overall (41),100,100,10,5,25,6,125*,3637,40.41,71.54,44,0
