0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,27.4,0,165,3,0,1/4,55.00,55.33,5.96
Second,39.0,0,205,4,0,2/22,51.25,58.50,5.26
Overall,66.4,0,370,7,0,2/22,52.86,57.14,5.55
