0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,6.0,0,43,1,0,1/43,43.00,36.00,7.17
Bangladesh,10.0,0,45,1,0,1/36,45.00,60.00,4.50
India,15.5,0,97,3,0,1/4,32.33,31.67,6.13
Netherlands,2.0,0,19,0,0,0/19,,,9.50
New Zealand,1.0,0,2,0,0,,,,2.00
Pakistan,8.0,0,43,0,0,,,,5.38
Scotland,2.0,0,6,0,0,,,,3.00
South Africa,13.0,0,52,2,0,2/22,26.00,39.00,4.00
Sri Lanka,6.0,0,41,0,0,,,,6.83
West Indies,0.5,0,0,0,0,,,,0.00
Zimbabwe,2.0,0,22,0,0,,,,11.00
Overall (11),66.4,0,370,7,0,2/22,52.86,57.14,5.55
