0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,46.0,1,236,4,0,2/44,59.00,69.00,5.13
Bangladesh,7.0,2,25,3,0,3/25,8.33,14.00,3.57
Canada,10.0,1,35,1,0,1/35,35.00,60.00,3.50
India,56.0,2,268,6,0,1/28,44.67,56.00,4.79
Ireland,10.0,1,31,2,0,2/31,15.50,30.00,3.10
Kenya,8.0,0,28,0,0,0/28,,,3.50
New Zealand,47.0,3,200,6,0,2/35,33.33,47.00,4.26
South Africa,2.0,0,24,0,0,0/24,,,12.00
Sri Lanka,18.0,0,76,1,0,1/31,76.00,108.00,4.22
West Indies,14.0,0,57,1,0,1/29,57.00,84.00,4.07
Overall (10),218.0,10,980,24,0,3/25,40.83,54.50,4.50
