0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
England,6.0,0,18,0,0,0/18,,,3.00
West Indies,6.0,0,30,1,0,1/30,30.00,36.00,5.00
Overall (2),12.0,0,48,1,0,1/30,48.00,72.00,4.00
