0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,20.0,0,141,4,0,3/65,35.25,30.00,7.05
Albion Sports Complex,7.0,0,28,1,0,1/28,28.00,42.00,4.00
AMI Stadium,10.0,0,30,0,0,0/30,,,3.00
Antigua Recreation Ground,10.0,0,52,2,0,2/52,26.00,30.00,5.20
Basin Reserve,6.0,1,23,0,0,0/23,,,3.83
Brisbane Cricket Ground,16.0,3,57,5,1,4/19,11.40,19.20,3.56
Eden Park,20.0,4,65,5,1,4/44,13.00,24.00,3.25
Headingley,10.0,2,36,2,0,2/36,18.00,30.00,3.60
Jinnah Stadium (Sialkot),7.0,1,29,1,0,1/29,29.00,56.00,3.11
Kensington Oval,10.0,0,57,0,0,0/57,,,5.70
Melbourne Cricket Ground,19.0,3,69,4,1,4/54,17.25,28.50,3.63
Old Trafford,12.0,1,38,1,0,1/38,38.00,72.00,3.17
Queen's Park Oval,13.0,3,52,2,0,2/22,26.00,39.00,4.00
Seddon Park,9.2,2,18,3,0,3/18,6.00,18.67,1.93
Sydney Cricket Ground,5.0,0,30,0,0,0/30,,,6.00
Trent Bridge,10.0,0,30,1,0,1/30,30.00,60.00,3.00
WACA Ground,10.0,2,36,1,0,1/36,36.00,60.00,3.60
Overall (17),194.2,22,791,32,3,4/19,24.72,36.88,4.02
