0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
AMI Stadium,5.0,0,16,0,0,0/16,,,2.40
Eden Park,4.0,0,24,1,0,1/24,24.00,32.00,4.50
Edgbaston,12.0,2,39,0,0,0/39,,,3.25
Headingley,12.0,1,24,3,0,3/24,8.00,24.00,2.00
Kennington Oval,8.0,0,37,1,0,1/37,37.00,48.00,4.63
Melbourne Cricket Ground,15.3,1,75,0,0,0/21,,,4.84
Old Trafford,24.0,2,95,5,0,3/49,19.00,28.80,3.96
Sydney Cricket Ground,19.0,1,76,5,0,3/23,15.20,22.80,4.00
Trent Bridge,33.5,4,109,4,0,3/25,27.25,50.75,3.22
Overall (9),133.2,11,495,19,0,3/23,26.05,43.05,3.63
