0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Civil Service Cricket Club,4.0,0,38,1,0,1/38,38.00,24.00,9.50
Kensington Oval,6.0,0,45,1,0,1/45,45.00,36.00,7.50
Overall (2),10.0,0,83,2,0,1/38,41.50,30.00,8.30
