0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
India,2.0,0,16,0,0,0/16,,,8.00
Kenya,1.0,0,1,0,0,0/1,,,1.00
Sri Lanka,6.0,0,37,0,0,0/37,,,6.17
Zimbabwe,2.0,0,19,0,0,0/19,,,9.50
Overall (4),11.0,0,73,0,0,0/1,,,6.64
