0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,15.0,1,59,2,0,2/24,29.50,45.00,3.93
Barabati Stadium,4.0,0,33,0,0,0/33,,,8.25
Bellerive Oval,21.0,0,131,2,0,2/43,65.50,63.00,6.24
Boland Park,5.0,0,23,0,0,0/23,,,4.60
Brisbane Cricket Ground,8.0,0,22,1,0,1/10,22.00,48.00,2.75
Buffalo Park,2.0,0,13,0,0,0/13,,,6.50
Castle Avenue,2.0,0,6,0,0,0/6,,,3.00
County Ground (Bristol),2.0,0,8,0,0,0/8,,,4.00
Diamond Oval,1.0,0,6,0,0,0/6,,,6.00
Dr YS Rajasekhara Reddy Cricket Stadium,3.0,0,30,0,0,0/30,,,10.00
Dubai International Cricket Stadium,3.4,0,17,0,0,,,,4.64
Eden Gardens,8.0,1,44,2,0,2/44,22.00,24.00,5.50
Eden Park,6.5,2,21,3,0,3/21,7.00,13.67,3.07
Edgbaston,6.0,0,23,1,0,1/23,23.00,36.00,3.83
Hagley Oval,9.0,0,62,0,0,,,,6.89
Harare Sports Club,14.0,1,51,0,0,0/13,,,3.64
Headingley,2.0,0,13,0,0,,,,6.50
Himachal Pradesh Cricket Association Stadium,5.0,2,8,1,0,1/8,8.00,30.00,1.60
JSCA International Stadium Complex,7.0,1,33,2,0,2/33,16.50,21.00,4.71
Kennington Oval,18.0,0,91,2,0,1/21,45.50,54.00,5.06
Khan Shaheb Osman Ali Stadium,8.2,2,34,1,0,1/25,34.00,50.00,4.08
Lord's,8.0,1,34,1,0,1/30,34.00,48.00,4.25
Madhavrao Scindia Cricket Ground,7.0,0,60,1,0,1/60,60.00,42.00,8.57
Mahinda Rajapaksha International Cricket Stadium,67.0,3,329,11,0,3/14,29.91,36.55,4.91
Mangaung Oval,4.0,0,21,0,0,0/21,,,5.25
Melbourne Cricket Ground,17.4,0,90,2,0,1/36,45.00,53.00,5.09
Pallekele International Cricket Stadium,80.0,6,364,8,0,2/29,45.50,60.00,4.55
Punjab Cricket Association IS Bindra Stadium,4.0,1,9,0,0,0/9,,,2.25
Queen's Park Oval,23.0,3,72,6,1,4/29,12.00,23.00,3.13
R Premadasa Stadium,158.4,5,736,20,1,6/20,36.80,47.60,4.64
Rajiv Gandhi International Stadium,3.0,0,17,0,0,0/17,,,5.67
Rangiri Dambulla International Stadium,96.0,8,381,16,0,3/36,23.81,36.00,3.97
Riverside Ground,4.0,0,15,2,0,1/6,7.50,12.00,3.75
Sabina Park,13.0,2,51,1,0,1/23,51.00,78.00,3.92
Sardar Patel Stadium,4.0,0,18,0,0,0/18,,,4.50
Saxton Oval,6.0,1,33,1,0,1/16,33.00,36.00,5.50
Seddon Park,1.0,0,2,0,0,0/2,,,2.00
Sharjah Cricket Stadium,9.0,0,58,0,0,,,,6.44
Sheikh Zayed Stadium,21.0,2,52,3,0,1/11,17.33,42.00,2.48
Shere Bangla National Stadium,32.2,3,140,4,0,3/21,35.00,48.50,4.33
Sinhalese Sports Club Ground,17.0,0,88,0,0,0/20,,,5.18
Sophia Gardens,4.0,0,10,1,0,1/10,10.00,24.00,2.50
SuperSport Park,8.0,1,43,2,0,2/43,21.50,24.00,5.38
Sydney Cricket Ground,21.0,1,135,2,0,1/26,67.50,63.00,6.43
The Village,13.0,1,71,3,0,2/37,23.67,26.00,5.46
Trent Bridge,9.0,0,44,2,0,2/22,22.00,27.00,4.89
University Oval,7.0,0,41,3,0,3/41,13.67,14.00,5.86
Vidarbha Cricket Association Stadium,10.0,1,60,1,0,1/60,60.00,60.00,6.00
WACA Ground,18.4,1,68,4,0,2/31,17.00,28.00,3.64
Wanderers Stadium,17.0,3,75,2,0,2/33,37.50,51.00,4.41
Wankhede Stadium,3.0,0,19,1,0,1/19,19.00,18.00,6.33
Westpac Stadium,10.0,1,43,1,0,1/43,43.00,60.00,4.30
Overall (52),847.1,54,3907,115,2,6/20,33.97,44.20,4.61
