0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
West Indies,5.0,0,39,1,0,1/39,39.00,30.00,7.80
Overall (1),5.0,0,39,1,0,1/39,39.00,30.00,7.80
