0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Castle Avenue,19.0,1,90,4,0,2/43,22.50,28.50,4.74
Diamond Oval,5.0,0,46,0,0,0/46,,,9.20
Edgbaston,7.0,0,59,0,0,0/59,,,8.43
Hagley Oval,6.0,0,44,0,0,0/44,,,7.33
Kennington Oval,15.0,1,98,4,0,2/41,24.50,22.50,6.53
Lord's,9.0,0,77,3,0,3/77,25.67,18.00,8.56
McLean Park,7.0,0,43,0,0,0/43,,,6.14
Shere Bangla National Stadium,13.0,1,58,1,0,1/15,58.00,78.00,4.46
Sophia Gardens,9.0,0,78,2,0,2/78,39.00,27.00,8.67
Sylhet Stadium,9.0,0,38,1,0,1/38,38.00,54.00,4.22
The Cooper Associates County Ground,10.0,1,72,3,0,3/72,24.00,20.00,7.20
The Rose Bowl,8.0,0,33,1,0,1/33,33.00,48.00,4.13
The Village,5.0,0,29,0,0,0/29,,,5.80
University Oval,10.0,0,48,1,0,1/48,48.00,60.00,4.80
Zahur Ahmed Chowdhury Stadium,20.0,3,96,4,0,3/45,24.00,30.00,4.80
Overall (15),152.0,7,909,24,0,3/45,37.88,38.00,5.98
