0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,17/05/2006,Canada,Queen's Park Oval,S Dhaniram (b),9.0,2/29,,27.00,3.22,1,14.50
,,,,K T Sandher (b),,,,,,2,
2.0,18/05/2006,Zimbabwe,Queen's Park Oval,B R M Taylor (b),8.0,2/60,,25.50,5.24,3,22.25
,,,,T Duffin (c †Kwame Tucker),,,,,,4,
3.0,20/05/2006,Zimbabwe,Queen's Park Oval,,6.0,0/39,,34.50,5.57,,32.00
4.0,19/08/2006,Canada,"Cricket, Skating & Curling Club",,2.0,0/13,,37.50,5.64,,35.25
5.0,21/08/2006,Canada,"Cricket, Skating & Curling Club",,1.0,0/12,,39.00,5.88,,38.25
6.0,14/11/2006,Kenya,Mombasa Sports Ground,M L Patel (c †Kwame Tucker),10.0,1/42,,43.20,5.42,5,39.00
7.0,27/11/2006,Canada,Senwes Park,D R Chumney (c S Mukuddem),10.0,2/23,,39.43,4.74,6,31.14
,,,,G R Codrington (c †D A Minors),,,,,,7,
8.0,28/11/2006,Netherlands,Senwes Park,,6.0,0/29,,44.57,4.75,,35.29
9.0,31/01/2007,Ireland,Jaffrey Sports Club Ground,E J G Morgan (c M O Jones),10.0,1/43,,46.50,4.68,8,36.25
10.0,02/02/2007,Canada,Gymkhana Club Ground,U Bhatti (b),1.0,1/6,,42.00,4.70,9,32.89
11.0,04/02/2007,Netherlands,Ruaraka Sports Club Ground,,5.0,0/29,,45.33,4.78,,36.11
12.0,05/02/2007,Scotland,Ruaraka Sports Club Ground,N F I McCallum (c †D A Minors),10.0,1/42,,46.80,4.71,10,36.70
13.0,25/02/2007,Bangladesh,Antigua Recreation Ground,Tamim Iqbal (c O L Pitcher),4.3,1/20,,45.00,4.69,11,35.18
14.0,15/03/2007,Sri Lanka,Queen's Park Oval,,10.0,0/50,,50.45,4.72,,39.73
15.0,19/03/2007,India,Queen's Park Oval,,9.0,0/67,,55.36,4.97,,45.82
16.0,25/03/2007,Bangladesh,Queen's Park Oval,,3.0,0/14,,57.00,4.96,,47.09
17.0,25/10/2007,Kenya,Gymkhana Club Ground,,4.0,0/26,,59.18,5.01,,49.45
18.0,27/10/2007,Kenya,Gymkhana Club Ground,,6.0,0/25,,62.45,4.97,,51.73
19.0,28/10/2007,Kenya,Gymkhana Club Ground,,3.0,0/16,,64.09,4.98,,53.18
20.0,06/04/2009,Kenya,Senwes Park,A A Obanda (c D L Hemp),9.0,1/58,,63.25,5.08,12,53.58
21.0,08/04/2009,Netherlands,Senwes Park,D L S van Bunge (lbw),10.0,1/59,,63.00,5.14,13,54.00
