0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bert Sutcliffe Oval,10.0,0,40,0,0,0/40,,,4.00
Dubai International Cricket Stadium,20.0,0,43,3,0,2/19,14.33,40.00,2.15
Grange Cricket Club,20.0,1,74,2,0,2/28,37.00,60.00,3.70
Harare Sports Club,14.0,2,60,1,0,1/37,60.00,84.00,4.29
ICC Global Cricket Academy,72.5,2,302,6,0,2/43,50.33,72.83,4.15
Kinrara Academy Oval,26.0,1,113,7,1,4/37,16.14,22.29,4.35
Old Hararians Sports Club,23.0,1,145,2,0,1/31,72.50,69.00,6.30
Queens Sports Club,10.0,0,47,0,0,0/47,,,4.70
Sheikh Zayed Stadium,25.0,2,90,4,0,3/30,22.50,37.50,3.60
Overall (9),220.5,9,914,25,1,4/37,36.56,53.00,4.14
