0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,79.0,5,424,18,1,5/73,23.56,26.33,5.37
Second,42.3,3,199,5,0,3/18,39.80,51.00,4.68
Overall,121.3,8,623,23,1,5/73,27.09,31.70,5.13
