0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Cambusdoon New Ground,21.0,2,85,3,0,2/50,28.33,42.00,4.05
Grange Cricket Club,19.0,0,108,2,0,1/44,54.00,57.00,5.68
Gymkhana Club Ground,25.0,1,142,1,0,1/44,142.00,150.00,5.68
Hazelaarweg,28.0,5,94,5,0,3/21,18.80,33.60,3.36
Jaffrey Sports Club Ground,5.0,0,19,0,0,0/19,,,3.80
Mannofield Park,20.0,0,82,1,0,1/40,82.00,120.00,4.10
Mombasa Sports Ground,25.0,0,155,3,0,2/28,51.67,50.00,6.20
Ruaraka Sports Club Ground,17.0,0,81,1,0,1/46,81.00,102.00,4.76
VRA Ground,16.0,1,83,2,0,2/23,41.50,48.00,5.19
Zahur Ahmed Chowdhury Stadium,6.1,0,52,2,0,2/52,26.00,18.50,8.43
Overall (10),182.1,9,901,20,0,3/21,45.05,54.65,4.95
