0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Edgbaston,10.0,0,50,1,0,1/50,50.00,60.00,5.00
Harare Sports Club,38.0,0,146,5,0,2/33,29.20,45.60,3.84
MA Chidambaram Stadium,9.0,0,51,0,0,0/51,,,5.67
Providence Stadium,15.2,1,66,5,0,3/40,13.20,18.40,4.30
Queens Sports Club,23.5,3,90,5,0,3/43,18.00,28.60,3.78
R Premadasa Stadium,28.0,0,150,3,0,1/48,50.00,56.00,5.36
Senwes Park,18.0,1,80,1,0,1/37,80.00,108.00,4.44
St George's Park,14.4,1,58,2,0,2/17,29.00,44.00,3.95
SuperSport Park,8.0,0,53,1,0,1/53,53.00,48.00,6.63
Warner Park,9.0,0,52,1,0,1/52,52.00,54.00,5.78
Willowmoore Park,7.0,0,33,2,0,2/33,16.50,21.00,4.71
Overall (11),180.5,6,829,26,0,3/40,31.88,41.73,4.58
