0,1,2,3,4,5,6,7,8,9,10,11
Position,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Opening,4,0,0,1,0,60,106,26.50,60.92,3,0
Overall,4,0,0,1,0,60,106,26.50,60.92,3,0
