0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Queens Sports Club,2,2,0,0,0,1,13,13,6.50,46.43,0,0
Shere Bangla National Stadium,3,3,0,0,0,1,27,38,12.67,37.25,0,0
Overall (2),5,5,0,0,0,2,27,51,10.20,39.23,0,0
