0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Affies Park,1,0,0,0,0,0,0,0,,,1,0
Central Broward Regional Park,4,4,0,0,0,0,15,41,10.25,45.56,0,0
Dubai International Cricket Stadium,2,2,0,0,0,0,34,45,22.50,45.45,1,0
ICC Global Cricket Academy,2,2,1,0,1,1,89*,89,89.00,93.68,0,0
Mannofield Park,4,4,1,0,0,0,39*,66,22.00,68.04,1,1
Old Hararians Sports Club,1,1,0,0,0,0,5,5,5.00,71.43,1,0
Overall (6),14,13,2,0,1,1,89*,246,22.36,63.40,4,1
