0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Buffalo Park,7.0,0,41,3,0,3/41,13.67,14.00,5.86
Willowmoore Park,3.0,0,32,0,0,0/32,,,10.67
Overall (2),10.0,0,73,3,0,3/41,24.33,20.00,7.30
