0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Arun Jaitley Stadium,1,1,1,0,0,0,4*,4,,50.00,0,0
Gaddafi Stadium,1,0,0,0,0,0,0,0,,,0,0
Gandhi Sports Complex Ground,1,1,1,0,0,0,14*,14,,45.16,0,1
M Chinnaswamy Stadium,1,1,1,0,0,0,8*,8,,72.73,0,0
National Stadium (Karachi),1,1,0,0,0,0,5,5,5.00,62.50,0,1
Sinhalese Sports Club Ground,1,0,0,0,0,0,0,0,,,0,2
Overall (6),6,4,3,0,0,0,14*,31,31.00,53.45,0,4
