0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,14/02/1982,England,Sinhalese Sports Club Ground,did not bat,-,-,-,,0,,
2,29/03/1982,Pakistan,Gaddafi Stadium,did not bat,-,-,-,,0,,
3,31/03/1982,Pakistan,National Stadium (Karachi),c Imran Khan b Sikander Bakht,5,8,62.50,,5,5.00,62.50
4,12/09/1982,India,Gandhi Sports Complex Ground,not out,14*,31,45.16,,19,19.00,48.72
5,15/09/1982,India,Arun Jaitley Stadium,not out,4*,8,50.00,,23,23.00,48.94
6,26/09/1982,India,M Chinnaswamy Stadium,not out,8*,11,72.73,,31,31.00,53.45
No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,No. of Innings Played = 4,,
