0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Darren Sammy National Cricket Stadium,3,2,0,0,0,0,13,22,11.00,43.14,1,1
Dubai International Cricket Stadium,2,2,0,0,0,0,18,19,9.50,65.52,2,0
ICC Global Cricket Academy,5,5,1,0,2,0,60,187,46.75,61.31,8,1
Manuka Oval,1,1,0,0,0,0,1,1,1.00,20.00,2,0
McLean Park,1,1,0,0,0,1,0,0,0.00,,0,0
Sheikh Zayed Stadium,1,1,0,0,0,1,0,0,0.00,,2,0
Sydney Cricket Ground,1,1,0,0,0,0,6,6,6.00,42.86,1,0
University Oval,2,2,0,0,0,1,19,19,9.50,48.72,4,0
WACA Ground,1,1,0,0,0,0,10,10,10.00,25.00,0,0
Overall (9),17,16,1,0,2,3,60,264,17.60,54.10,20,2
