0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Barabati Stadium,10.0,0,49,2,0,2/49,24.50,30.00,4.90
Headingley,4.0,2,13,0,0,,,,3.25
Jinnah Stadium (Sialkot),1.0,0,15,0,0,0/15,,,11.25
Kennington Oval,8.0,1,35,1,0,1/35,35.00,48.00,4.38
M Chinnaswamy Stadium,4.0,0,27,0,0,,,,6.75
McLean Park,3.0,0,14,0,0,0/14,,,4.67
Melbourne Cricket Ground,9.0,0,59,3,0,3/59,19.67,18.00,6.56
National Stadium (Karachi),8.0,1,32,3,0,3/32,10.67,16.00,4.00
Sector 16 Stadium,3.0,0,29,0,0,0/2,,,9.67
Sydney Cricket Ground,2.0,0,11,0,0,,,,5.50
Vidarbha Cricket Association Ground,4.0,0,14,0,0,0/14,,,3.50
WACA Ground,9.0,0,38,1,0,1/14,38.00,54.00,4.22
Overall (12),65.0,4,336,10,0,3/32,33.60,39.20,5.14
