0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
India,10.0,1,45,2,0,2/45,22.50,30.00,4.50
Overall (1),10.0,1,45,2,0,2/45,22.50,30.00,4.50
