0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,18,17,1,1,0,0,116*,356,22.25,76.89,14,5
Bangladesh,12,7,0,1,0,1,100,220,31.43,108.91,16,1
Canada,1,1,0,0,0,0,16,16,16.00,42.11,0,0
England,15,13,0,2,2,1,109,460,35.38,85.50,13,3
India,27,24,3,0,1,2,51,422,20.10,82.42,27,4
Ireland,3,3,0,0,1,0,81,121,40.33,87.68,2,1
Kenya,1,1,0,0,1,0,55,55,55.00,82.09,1,0
New Zealand,12,11,1,0,2,0,89,263,26.30,87.96,6,1
Scotland,2,1,0,0,0,0,12,12,12.00,60.00,2,2
South Africa,19,18,0,0,0,3,48,287,15.94,69.16,20,2
Sri Lanka,17,16,3,0,2,1,57,348,26.77,81.31,22,5
West Indies,20,20,4,1,1,2,124,538,33.63,90.42,24,5
Zimbabwe,10,6,2,0,0,0,44,138,34.50,98.57,10,2
Overall (13),157,138,14,5,10,10,124,3236,26.10,83.94,157,31
