0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,303.4,3,1678,23,0,3/29,72.96,79.22,5.53
Second,281.5,6,1465,46,1,4/16,31.85,36.76,5.20
Overall,585.3,9,3143,69,1,4/16,45.55,50.91,5.37
