0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,3.0,0,15,0,0,0/15,,,5.00
Bay Oval,12.0,0,63,2,0,1/22,31.50,36.00,5.25
Bellerive Oval,6.0,0,23,1,0,1/23,23.00,36.00,3.83
Boland Park,4.0,1,14,0,0,,,,3.50
Buffalo Park,9.0,0,37,0,0,,,,4.11
Captain Roop Singh Stadium,5.0,0,38,0,0,0/38,,,7.60
Civil Service Cricket Club,2.0,0,8,1,0,1/8,8.00,12.00,4.00
Diamond Oval,11.4,1,67,0,0,,,,5.74
Dubai International Cricket Stadium,11.0,0,43,0,0,,,,3.91
Eden Gardens,2.0,0,11,1,0,1/11,11.00,12.00,5.50
Eden Park,9.0,0,88,1,0,1/43,88.00,54.00,9.78
Edgbaston,7.0,0,26,1,0,1/26,26.00,42.00,3.71
Gaddafi Stadium,1.0,0,6,1,0,1/6,6.00,6.00,6.00
Green Park,4.0,0,36,0,0,0/36,,,9.00
Hagley Oval,3.0,0,17,0,0,0/17,,,5.67
Harare Sports Club,19.2,0,108,3,0,3/35,36.00,38.67,5.59
Headingley,6.0,0,34,0,0,,,,5.67
Holkar Cricket Stadium,9.0,0,59,0,0,0/59,,,6.56
Kennington Oval,13.0,0,75,1,0,1/27,75.00,78.00,5.77
Kensington Oval,1.0,0,15,0,0,,,,15.00
Kingsmead,39.0,1,197,4,0,2/29,49.25,58.50,5.05
MA Chidambaram Stadium,4.0,0,20,0,0,0/20,,,5.00
Mahinda Rajapaksha International Cricket Stadium,8.3,0,43,2,0,2/43,21.50,25.50,5.06
Mangaung Oval,18.1,0,105,4,0,3/31,26.25,27.25,5.78
McLean Park,1.0,0,2,0,0,0/2,,,2.00
Melbourne Cricket Ground,8.0,0,45,0,0,0/6,,,5.63
Newlands,30.0,0,159,6,0,2/25,26.50,30.00,5.30
Old Trafford,4.0,0,22,0,0,0/22,,,5.50
Pallekele International Cricket Stadium,39.0,2,166,4,0,2/35,41.50,58.50,4.26
Providence Stadium,1.1,0,12,1,0,1/12,12.00,7.00,10.29
Punjab Cricket Association IS Bindra Stadium,6.0,0,16,1,0,1/16,16.00,36.00,2.67
Queen's Park Oval,2.0,0,10,0,0,0/10,,,5.00
Queens Sports Club,13.0,0,91,2,0,1/33,45.50,39.00,7.00
R Premadasa Stadium,27.0,0,159,1,0,1/9,159.00,162.00,5.89
Rangiri Dambulla International Stadium,23.0,0,104,1,0,1/28,104.00,138.00,4.52
Riverside Ground,2.0,0,15,1,0,1/15,15.00,12.00,7.50
Saurashtra Cricket Association Stadium,8.0,0,46,1,0,1/46,46.00,48.00,5.75
Seddon Park,12.0,0,75,1,0,1/45,75.00,72.00,6.25
Senwes Park,10.0,1,57,1,0,1/22,57.00,60.00,5.70
Sharjah Cricket Stadium,5.0,1,21,2,0,2/14,10.50,15.00,4.20
Sheikh Zayed Stadium,7.0,0,40,0,0,,,,5.71
Shere Bangla National Stadium,15.0,0,68,1,0,1/28,68.00,90.00,4.53
Sinhalese Sports Club Ground,2.0,0,10,0,0,0/10,,,5.00
Sophia Gardens,13.0,0,71,1,0,1/42,71.00,78.00,5.46
St George's Park,30.0,0,176,3,0,2/29,58.67,60.00,5.87
SuperSport Park,13.0,0,73,1,0,1/11,73.00,78.00,5.62
Sydney Cricket Ground,19.0,1,81,4,0,3/29,20.25,28.50,4.26
The Rose Bowl,3.0,0,16,1,0,1/16,16.00,18.00,5.33
Trent Bridge,4.0,0,11,1,0,1/11,11.00,24.00,2.75
Vidarbha Cricket Association Stadium,3.0,0,29,0,0,0/29,,,9.67
VRA Ground,5.0,0,22,1,0,1/22,22.00,30.00,4.40
WACA Ground,4.0,0,21,1,0,1/21,21.00,24.00,5.25
Wanderers Stadium,39.5,0,234,6,0,3/48,39.00,39.83,5.87
Warner Park,7.0,0,39,0,0,,,,5.57
Westpac Stadium,8.0,1,34,1,0,1/12,34.00,48.00,4.25
Willowmoore Park,7.5,0,24,4,1,4/16,6.00,11.75,3.06
Windsor Park,1.0,0,9,0,0,0/9,,,9.00
Zahur Ahmed Chowdhury Stadium,5.0,0,37,0,0,0/13,,,7.40
Overall (58),585.3,9,3143,69,1,4/16,45.55,50.91,5.37
