0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Lal Bahadur Shastri Stadium,1,1,1,0,0,0,20*,20,,90.91,0,0
Madhavrao Scindia Cricket Ground,1,1,1,0,0,0,2*,2,,66.67,0,0
Overall (2),2,2,2,0,0,0,20*,22,,88.00,0,0
