0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,30.0,2,127,3,0,1/15,42.33,60.00,4.23
Second,8.0,0,48,1,0,1/13,48.00,48.00,6.00
Overall,38.0,2,175,4,0,1/13,43.75,57.00,4.61
