0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,686.4,47,3448,96,2,5/22,35.92,42.92,5.02
Second,690.3,59,3303,103,3,4/34,32.07,40.22,4.78
Overall,1377.1,106,6751,199,5,5/22,33.92,41.52,4.90
