0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
ACC Asian XI,7.0,0,37,1,0,1/37,37.00,42.00,5.29
Bangladesh,39.0,5,139,6,0,3/16,23.17,39.00,3.56
England,294.4,39,1217,53,3,4/25,22.96,33.36,4.13
ICC World XI,13.0,1,39,3,0,2/13,13.00,26.00,3.00
India,206.0,24,910,34,1,4/8,26.76,36.35,4.42
Ireland,7.0,1,17,3,0,3/17,5.67,14.00,2.43
Kenya,28.0,6,84,4,0,3/8,21.00,42.00,3.00
Namibia,7.0,4,15,7,1,7/15,2.14,6.00,2.14
Netherlands,11.0,1,43,2,0,2/33,21.50,33.00,3.91
New Zealand,273.5,30,1170,59,3,5/37,19.83,27.85,4.27
Pakistan,289.3,50,1089,57,3,5/27,19.11,30.47,3.76
Scotland,15.0,1,46,4,0,3/14,11.50,22.50,3.07
South Africa,375.5,43,1380,58,2,4/24,23.79,38.88,3.67
Sri Lanka,218.1,20,902,36,1,5/40,25.06,36.36,4.13
United States,6.0,1,13,0,0,0/13,,,2.17
West Indies,249.1,33,926,36,2,5/14,25.72,41.53,3.72
Zimbabwe,121.3,20,364,18,0,2/18,20.22,40.50,3.00
Overall (17),2161.4,279,8391,381,16,7/15,22.02,34.04,3.88
