0,1,2,3,4,5,6,7,8,9,10,11
Innings No,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Second,2,0,0,0,0,28,29,14.50,46.03,1,0
Overall,2,0,0,0,0,28,29,14.50,46.03,1,0
