0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,19/01/1999,Sri Lanka,Melbourne Cricket Ground,,3.0,0/20,,,6.67,,
2.0,23/01/1999,Sri Lanka,Adelaide Oval,D P M D Jayawardene (lbw),4.4,2/30,,23.00,6.52,1,25.00
,,,,U D U Chandana (c N H Fairbrother),,,,,,2,
3.0,03/02/1999,Sri Lanka,Sydney Cricket Ground,U D U Chandana (c A F Giles),8.0,1/29,,31.33,5.04,3,26.33
4.0,05/02/1999,Australia,Sydney Cricket Ground,B P Julian (c G A Hick),2.0,1/10,,26.50,5.04,4,22.25
5.0,10/02/1999,Australia,Sydney Cricket Ground,M E Waugh (c †A J Stewart),10.0,3/30,,23.71,4.30,5,17.00
,,,,R T Ponting (c †A J Stewart),,,,,,6,
,,,,D S Lehmann (c A D Mullally),,,,,,7,
6.0,13/02/1999,Australia,Melbourne Cricket Ground,D S Lehmann (c N Hussain),5.0,1/34,,24.50,4.68,8,19.13
7.0,11/04/1999,India,Sharjah Cricket Stadium,,2.0,0/18,,26.00,4.93,,21.38
8.0,12/04/1999,Pakistan,Sharjah Cricket Stadium,,2.0,0/18,,27.50,5.15,,23.63
