0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,12/06/2017,Sri Lanka,Sophia Gardens,15,15,15.00,2/37,2,18.50,1,1,,,,23 years 147 days
2.0,18/10/2017,Sri Lanka,Sheikh Zayed Stadium,-,15,15.00,0/10,2,23.50,,1,,,,23 years 275 days
3.0,23/10/2017,Sri Lanka,Sharjah Cricket Stadium,5*,20,20.00,0/12,2,29.50,1,2,,,,23 years 280 days
4.0,06/01/2018,New Zealand,Basin Reserve,17*,37,37.00,1/58,3,39.00,,2,,,,23 years 355 days
5.0,08/01/2018,New Zealand,Saxton Oval,7,44,22.00,1/30,4,36.75,1,3,,,,23 years 357 days
6.0,13/01/2018,New Zealand,University Oval,10,54,18.00,1/29,5,35.20,,3,,,,23 years 362 days
7.0,16/01/2018,New Zealand,Seddon Park,1,55,13.75,0/33,5,41.80,,3,,,,24 years 0 days
8.0,18/01/2018,New Zealand,Basin Reserve,23,78,15.60,2/49,7,36.86,,3,,,,24 years 2 days
9.0,13/07/2018,Zimbabwe,Queens Sports Club,0,78,13.00,2/14,9,30.22,1,4,,,,24 years 178 days
10.0,16/07/2018,Zimbabwe,Queens Sports Club,-,78,13.00,0/15,9,31.89,,4,,,,24 years 181 days
11.0,18/07/2018,Zimbabwe,Queens Sports Club,-,78,13.00,5/22,14,22.07,,4,,,,24 years 183 days
12.0,20/07/2018,Zimbabwe,Queens Sports Club,-,78,13.00,2/16,16,20.31,1,5,,,,24 years 185 days
13.0,16/09/2018,Hong Kong,Dubai International Cricket Stadium,-,78,13.00,1/10,17,19.71,,5,,,,24 years 243 days
14.0,19/09/2018,India,Dubai International Cricket Stadium,21,99,14.14,1/31,18,20.33,,5,,,,24 years 246 days
15.0,09/11/2018,New Zealand,Sheikh Zayed Stadium,-,99,14.14,0/26,18,21.78,,5,,,,24 years 297 days
16.0,11/11/2018,New Zealand,Dubai International Cricket Stadium,5,104,13.00,0/17,18,22.72,,5,,,,24 years 299 days
17.0,19/01/2019,South Africa,St George's Park,-,104,13.00,0/64,18,26.28,,5,,,,25 years 2 days
18.0,22/01/2019,South Africa,Kingsmead,0,104,11.56,0/32,18,28.06,,5,,,,25 years 5 days
19.0,22/03/2019,Australia,Sharjah Cricket Stadium,28,132,13.20,1/50,19,29.21,,5,,,,25 years 64 days
20.0,23/03/2019,Australia,Sharjah Cricket Stadium,14,146,13.27,0/45,19,31.58,,5,,,,25 years 65 days
21.0,08/05/2019,England,Kennington Oval,-,146,13.27,,19,31.58,,5,,,,25 years 111 days
22.0,11/05/2019,England,The Rose Bowl,3,149,12.42,0/69,19,35.21,,5,,,,25 years 114 days
23.0,14/05/2019,England,County Ground (Bristol),13,162,12.46,1/75,20,37.20,,5,,,,25 years 117 days
