0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Basin Reserve,18.0,0,107,3,0,2/49,35.67,36.00,5.94
County Ground (Bristol),9.0,0,75,1,0,1/75,75.00,54.00,8.33
Dubai International Cricket Stadium,12.0,0,58,2,0,1/10,29.00,36.00,4.83
Kingsmead,7.0,0,32,0,0,0/32,,,4.57
Queens Sports Club,26.1,4,67,9,1,5/22,7.44,17.44,2.56
Saxton Oval,5.0,0,30,1,0,1/30,30.00,30.00,6.00
Seddon Park,6.0,0,33,0,0,0/33,,,5.50
Sharjah Cricket Stadium,22.5,0,107,1,0,1/50,107.00,137.00,4.69
Sheikh Zayed Stadium,12.0,1,36,0,0,0/10,,,3.00
Sophia Gardens,6.2,0,37,2,0,2/37,18.50,19.00,5.84
St George's Park,10.0,0,64,0,0,0/64,,,6.40
The Rose Bowl,10.0,0,69,0,0,0/69,,,6.90
University Oval,6.0,1,29,1,0,1/29,29.00,36.00,4.83
Overall (13),150.2,6,744,20,1,5/22,37.20,45.10,4.95
