0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,19/05/2004,West Indies,National Cricket Stadium (Grenada),c D J J Bravo b D R Smith,17,16,106.25,,17,17.00,106.25
2,21/07/2004,India,Sinhalese Sports Club Ground,lbw b Harbhajan Singh,17,34,50.00,,34,17.00,68.00
3,23/07/2004,Sri Lanka,R Premadasa Stadium,b M F Maharoof,1,29,3.45,,35,11.67,44.30
4,29/07/2004,Pakistan,R Premadasa Stadium,lbw b Shabbir Ahmed,0,3,0.00,,35,8.75,42.68
5,08/07/2010,England,Trent Bridge,not out,8*,9,88.89,,43,10.75,47.25
6,16/07/2010,Ireland,Civil Service Cricket Club,did not bat,-,-,-,,43,10.75,47.25
No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,,
