0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bangladesh,3,3,1,0,2,0,76,175,87.50,78.83,0,0
England,18,17,1,3,3,1,131,727,45.44,89.64,6,0
India,14,14,0,2,3,1,131,537,38.36,82.87,3,0
New Zealand,4,4,0,0,0,0,22,58,14.50,73.42,1,0
Pakistan,12,12,2,0,3,0,91*,397,39.70,73.65,5,0
Scotland,1,1,0,1,0,0,151,151,151.00,100.00,0,0
South Africa,8,8,0,1,2,0,106,376,47.00,80.69,3,0
Sri Lanka,5,5,0,0,1,0,70,107,21.40,68.59,2,0
West Indies,8,8,0,0,1,1,81,245,30.63,73.35,2,0
Overall (9),73,72,4,7,15,3,151,2773,40.78,81.42,22,0
