0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,35,35,2,3,10,0,131,1549,46.94,79.48,10,0
England and Wales,11,10,0,2,1,1,131,398,39.80,97.31,4,0
India,8,8,0,1,0,1,112,173,21.63,75.22,0,0
New Zealand,3,3,0,0,0,0,22,43,14.33,84.31,1,0
Scotland,1,1,0,1,0,0,151,151,151.00,100.00,0,0
South Africa,1,1,0,0,0,0,30,30,30.00,54.55,1,0
Sri Lanka,3,3,0,0,1,0,70,73,24.33,77.66,2,0
United Arab Emirates,6,6,2,0,2,0,91*,198,49.50,78.57,4,0
West Indies,5,5,0,0,1,1,81,158,31.60,73.49,0,0
,,,,,,,,,,,,
