0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,2,2,1,0,0,0,1,1,1.00,50.00,1,0
AMI Stadium,2,2,0,0,0,0,11,20,10.00,66.67,4,0
Arnos Vale Ground,1,1,1,0,0,0,18*,18,,112.50,3,0
Bangabandhu National Stadium,7,2,1,0,0,0,14*,15,15.00,71.43,5,4
Basin Reserve,3,2,0,0,0,0,12,15,7.50,75.00,2,0
Bellerive Oval,1,1,0,0,0,0,39,39,39.00,111.43,1,0
Boland Park,2,2,0,0,0,0,36,60,30.00,80.00,5,0
Bourda,1,1,0,0,0,0,15,15,15.00,115.38,0,1
Brisbane Cricket Ground,2,2,1,0,0,0,22*,24,24.00,80.00,2,0
Buffalo Park,4,3,1,0,0,0,8*,17,8.50,37.78,5,0
Carisbrook,2,2,2,0,0,0,32*,58,,113.73,1,2
Diamond Oval,2,1,0,0,0,0,36,36,36.00,120.00,2,0
Eden Park,4,4,1,0,0,0,9*,20,6.67,37.04,5,1
Edgbaston,1,0,0,0,0,0,0,0,,,2,0
Etihad Stadium,2,2,0,0,0,0,16,27,13.50,49.09,5,0
Gaddafi Stadium,10,5,2,0,0,0,19,45,15.00,63.38,8,6
Gymkhana Club Ground,5,4,2,0,0,0,28*,69,34.50,71.88,3,1
Harare Sports Club,4,1,0,0,0,0,1,1,1.00,,9,2
Headingley,1,0,0,0,0,0,0,0,,,2,0
Ibn-e-Qasim Bagh Stadium,1,1,0,0,0,0,16,16,16.00,133.33,1,0
Iqbal Stadium,2,1,0,0,0,0,14,14,14.00,140.00,2,0
Jinnah Stadium (Gujwranwala),1,0,0,0,0,0,0,0,,,0,0
Kennington Oval,1,1,0,0,0,0,3,3,3.00,27.27,2,0
Kingsmead,5,3,0,0,0,1,15,27,9.00,54.00,5,1
Lord's,3,2,0,0,0,0,23,46,23.00,71.88,2,2
M Chinnaswamy Stadium,1,1,0,0,0,0,26,26,26.00,104.00,1,0
MA Aziz Stadium,1,1,0,0,1,0,79,79,79.00,95.18,0,0
McLean Park,1,1,0,0,0,0,20,20,20.00,74.07,2,0
Melbourne Cricket Ground,1,1,0,0,0,0,5,5,5.00,83.33,1,0
National Cricket Stadium (Tangier),4,3,0,0,0,0,22,40,13.33,72.73,5,0
National Stadium (Karachi),5,3,2,0,0,1,10*,10,10.00,83.33,2,1
Newlands,4,4,0,0,0,2,17,20,5.00,35.71,3,1
Old Trafford,1,1,0,0,0,0,1,1,1.00,50.00,3,0
Padang Cricket Ground,4,2,0,0,0,0,7,9,4.50,64.29,4,2
Queen's Park Oval,2,1,0,0,0,0,10,10,10.00,200.00,3,0
Queens Sports Club,1,0,0,0,0,0,0,0,,,0,0
R Premadasa Stadium,4,3,0,0,0,1,27,49,16.33,87.50,3,2
Rangiri Dambulla International Stadium,5,5,0,0,0,0,26,82,16.40,62.12,7,0
Rawalpindi Cricket Stadium,6,4,2,0,0,0,28*,74,37.00,67.89,2,1
Sabina Park,1,1,1,0,0,0,1*,1,,100.00,0,0
Sharjah Cricket Stadium,33,22,7,0,1,2,50,391,26.07,93.32,51,6
Sinhalese Sports Club Ground,5,3,1,0,0,0,28*,37,18.50,63.79,3,3
Sophia Gardens,1,1,0,0,1,0,66,66,66.00,97.06,0,0
St George's Park,1,1,1,0,0,0,2*,2,,100.00,3,0
SuperSport Park,4,4,2,0,0,0,29*,45,22.50,75.00,3,1
Sydney Cricket Ground,2,1,0,0,0,0,8,8,8.00,11.11,0,0
Trent Bridge,3,3,1,0,0,0,31*,86,43.00,78.18,2,0
WACA Ground,1,0,0,0,0,0,0,0,,,4,0
Wanderers Stadium,5,5,0,0,0,1,33,56,11.20,98.25,2,1
Willowmoore Park,1,1,0,0,0,0,6,6,6.00,40.00,1,0
Overall (50),166,117,29,0,3,8,79,1709,19.42,76.40,182,38
