0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Edgbaston,1,1,0,0,0,0,19,19,19.00,43.18,0,0
Lord's,1,1,0,0,1,0,50,50,50.00,70.42,0,0
Old Trafford,1,1,0,0,0,0,6,6,6.00,66.67,0,0
Overall (3),3,3,0,0,1,0,50,75,25.00,60.48,0,0
