0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Green Park,8.0,0,43,1,0,1/43,43.00,48.00,5.38
Sharjah Cricket Stadium,9.0,0,60,0,0,0/11,,,6.67
Overall (2),17.0,0,103,1,0,1/43,103.00,102.00,6.06
