0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,7,7,0,0,4,1,72,248,35.43,72.09,4,0
Bellerive Oval,4,4,0,0,1,0,58,96,24.00,60.38,3,0
Berri Oval,1,1,0,0,0,0,11,11,11.00,22.00,0,0
Brisbane Cricket Ground,4,4,1,0,0,1,12,18,6.00,26.47,1,0
Eastern Oval,1,1,0,0,0,0,9,9,9.00,47.37,0,0
Harrup Park,1,0,0,0,0,0,0,0,,,0,0
Melbourne Cricket Ground,6,6,0,0,1,0,51,168,28.00,63.88,3,0
Sydney Cricket Ground,4,4,0,0,0,1,12,22,5.50,44.90,3,0
WACA Ground,8,8,1,0,1,0,50,140,20.00,50.00,5,0
,,,,,,,,,,,,
