0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bangladesh,4,4,0,0,0,0,30,63,15.75,40.91,3,0
Canada,2,1,0,0,0,0,2,2,2.00,25.00,0,0
India,3,3,0,0,0,1,12,14,4.67,53.85,2,0
Ireland,3,3,0,0,0,1,41,58,19.33,68.24,0,0
Kenya,32,32,1,0,3,6,93,697,22.48,68.53,18,1
Netherlands,1,1,0,0,0,0,18,18,18.00,85.71,0,0
Scotland,1,1,0,0,0,0,13,13,13.00,68.42,0,0
South Africa,11,11,1,0,0,2,35,115,11.50,44.40,11,0
Sri Lanka,3,3,0,0,1,0,51,56,18.67,45.90,2,3
United Arab Emirates,3,3,0,0,1,0,57,73,24.33,68.22,1,0
West Indies,2,2,0,0,0,0,4,5,2.50,22.73,0,0
Zimbabwe,9,9,1,0,1,0,56,241,30.13,81.69,3,1
,,,,,,,,,,,,
