0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Afghanistan,3,3,0,0,0,0,27,59,19.67,58.42,2,0
Australia,4,4,0,0,0,3,12,12,3.00,44.44,5,0
Bangladesh,4,4,0,0,0,0,30,63,15.75,40.91,3,0
Bermuda,7,7,1,0,1,2,74*,153,25.50,83.61,0,0
Canada,9,8,1,0,0,0,34,59,8.43,48.76,5,0
India,3,3,0,0,0,1,26,29,9.67,51.79,4,0
Ireland,6,6,0,0,0,1,41,122,20.33,61.93,3,0
Netherlands,4,4,0,0,0,1,37,87,21.75,76.99,1,0
New Zealand,1,1,0,0,0,0,1,1,1.00,20.00,0,0
Pakistan,3,3,0,0,0,1,12,22,7.33,59.46,3,0
Scotland,5,5,0,0,2,0,93,245,49.00,86.57,2,0
South Africa,6,6,0,0,0,0,35,80,13.33,40.40,2,3
Sri Lanka,2,2,0,0,1,0,51,57,28.50,50.44,0,0
West Indies,5,5,0,0,0,0,34,59,11.80,44.03,4,1
Zimbabwe,12,12,1,0,2,1,57,307,27.91,74.33,6,1
Overall (15),74,73,3,0,6,10,93,1355,19.36,63.47,40,5
