0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,20.0,2,70,3,0,3/26,23.33,40.00,3.50
Arun Jaitley Stadium,10.0,0,24,1,0,1/24,24.00,60.00,2.40
Bangabandhu National Stadium,5.0,0,21,0,0,0/5,,,4.20
Bellerive Oval,10.0,1,41,1,0,1/41,41.00,60.00,4.10
Buffalo Park,10.0,0,37,2,0,2/37,18.50,30.00,3.70
Darren Sammy National Cricket Stadium,7.0,0,47,1,0,1/47,47.00,42.00,6.71
Gaddafi Stadium,17.0,0,73,0,0,0/28,,,4.29
Holkar Cricket Stadium,10.0,0,51,0,0,0/51,,,5.10
Keenan Stadium,10.0,0,33,0,0,0/33,,,3.30
MA Aziz Stadium,1.0,0,2,0,0,0/2,,,2.00
Melbourne Cricket Ground,20.0,0,86,2,0,2/54,43.00,60.00,4.30
Nahar Singh Stadium,9.0,0,39,2,0,2/39,19.50,27.00,4.33
National Stadium (Karachi),5.0,0,25,0,0,0/25,,,5.00
Nehru Stadium (Kochi),10.0,1,42,2,0,2/42,21.00,30.00,4.20
Nehru Stadium (Margao),10.0,1,42,0,0,0/42,,,4.20
R Premadasa Stadium,12.0,0,75,1,0,1/46,75.00,72.00,6.25
Rawalpindi Cricket Stadium,16.0,3,64,4,0,3/29,16.00,24.00,4.00
Sydney Cricket Ground,20.0,0,92,3,0,2/38,30.67,40.00,4.60
WACA Ground,3.0,0,14,2,0,2/14,7.00,9.00,4.67
Overall (19),205.0,8,878,24,0,3/26,36.58,51.25,4.28
