0,1,2,3,4,5,6,7,8,9,10,11,12
Country,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,89,57,18,0,3,7,56,896,22.97,84.77,112,16
England and Wales,8,7,2,0,0,0,27,119,23.80,79.33,6,2
India,14,11,1,0,0,0,31,104,10.40,84.55,12,4
New Zealand,15,11,4,0,0,0,36*,151,21.57,77.04,23,5
Pakistan,6,5,1,0,0,0,18*,41,10.25,93.18,5,3
South Africa,12,11,5,0,0,1,41*,137,22.83,78.74,8,5
Sri Lanka,10,8,1,0,0,0,30*,116,16.57,72.50,8,2
United Arab Emirates,4,2,1,0,0,0,34,46,46.00,106.98,8,1
West Indies,10,8,3,0,1,1,51,154,30.80,98.09,12,1
,,,,,,,,,,,,
