0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bayuemas Oval,1,1,0,0,0,0,18,18,18.00,90.00,0,0
Cambusdoon New Ground,1,1,0,0,0,0,6,6,6.00,100.00,0,0
Civil Service Cricket Club,2,2,0,0,0,0,10,15,7.50,68.18,0,0
Darren Sammy National Cricket Stadium,3,2,0,0,0,0,8,13,6.50,44.83,0,0
Grange Cricket Club,2,2,0,0,0,0,6,7,3.50,29.17,1,0
Greater Noida Sports Complex Ground,3,3,0,0,1,0,51,77,25.67,62.10,0,0
Gymkhana Club Ground,2,2,1,0,0,0,41,46,46.00,58.97,0,0
Harare Sports Club,4,4,0,0,0,1,46,99,24.75,66.44,2,0
Hazelaarweg,2,2,0,0,0,0,21,36,18.00,46.75,1,0
Khan Shaheb Osman Ali Stadium,1,1,0,0,0,0,44,44,44.00,69.84,1,0
Kinrara Academy Oval,1,1,0,0,1,0,53,53,53.00,72.60,0,0
Maple Leaf North - West Ground,1,1,0,0,0,0,1,1,1.00,33.33,0,0
Old Trafford,1,1,0,0,0,1,0,0,0.00,,0,0
Queens Sports Club,8,8,0,0,3,1,60,258,32.25,51.29,2,0
Rajiv Gandhi International Cricket Stadium,1,1,0,0,0,0,9,9,9.00,75.00,0,0
Sharjah Cricket Stadium,8,8,0,1,1,1,114,260,32.50,77.61,4,0
Shere Bangla National Stadium,2,2,0,0,0,0,31,52,26.00,68.42,0,0
Sophia Gardens,1,1,0,0,0,0,32,32,32.00,55.17,0,0
Sportpark Westvliet,2,2,0,0,1,0,50,53,26.50,52.48,1,0
The Cooper Associates County Ground,1,1,0,0,0,0,31,31,31.00,81.58,0,0
VRA Ground,3,3,0,0,0,0,34,61,20.33,62.89,1,0
Willowmoore Park,1,1,0,0,0,0,45,45,45.00,160.71,2,0
Overall (22),51,50,1,1,7,4,114,1216,24.82,63.23,15,0
