0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arnos Vale Ground,4.0,0,18,0,0,,,,4.50
Barabati Stadium,7.0,0,34,1,0,1/34,34.00,42.00,4.86
County Ground (Bristol),4.0,0,28,0,0,0/28,,,7.00
Edgbaston,6.0,0,53,0,0,0/53,,,8.83
Green Park,4.0,0,33,0,0,0/33,,,8.25
Harare Sports Club,16.0,2,72,2,0,2/37,36.00,48.00,4.50
Headingley,3.0,0,14,0,0,0/14,,,4.67
Kennington Oval,2.0,0,18,0,0,0/18,,,9.00
Lord's,13.0,0,72,0,0,0/36,,,5.54
MA Chidambaram Stadium,4.0,0,17,0,0,0/17,,,4.25
Old Trafford,10.0,1,30,0,0,0/30,,,3.00
Queen's Park Oval,10.0,0,43,2,0,2/43,21.50,30.00,4.30
Queens Sports Club,20.0,0,75,3,0,2/41,25.00,40.00,3.75
Sydney Cricket Ground,4.0,0,25,0,0,0/25,,,6.25
Overall (14),107.0,3,532,8,0,2/37,66.50,80.25,4.97
