0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,19/02/2000,Sri Lanka,Gaddafi Stadium,run out,4,21,19.05,,4,4.00,19.05
2,15/04/2001,New Zealand,Sharjah Cricket Stadium,not out,17*,33,51.52,,21,21.00,38.89
3,19/06/2001,Australia,Trent Bridge,run out,12,21,57.14,,33,16.50,44.00
4,24/11/2002,Zimbabwe,Queens Sports Club,did not bat,-,-,-,,33,16.50,44.00
5,27/11/2002,Zimbabwe,Harare Sports Club,did not bat,-,-,-,,33,16.50,44.00
6,30/11/2002,Zimbabwe,Harare Sports Club,not out,100*,97,103.09,,133,66.50,77.33
7,01/12/2002,Zimbabwe,Harare Sports Club,c G W Flower b H K Olonga,25,33,75.76,,158,52.67,77.07
8,16/12/2002,South Africa,Boland Park,run out,9,16,56.25,,167,41.75,75.57
9,18/12/2002,South Africa,Newlands,lbw b M Ntini,0,4,0.00,,167,33.40,74.22
10,04/04/2003,Sri Lanka,Sharjah Cricket Stadium,run out,32,52,61.54,,199,33.17,71.84
11,08/04/2003,Kenya,Sharjah Cricket Stadium,c M O Odumbe b C O Obuya,23,30,76.67,,222,31.71,72.31
12,10/04/2003,Zimbabwe,Sharjah Cricket Stadium,c G J Rennie b H H Streak,6,11,54.55,,228,28.50,71.70
13,10/05/2003,Sri Lanka,Rangiri Dambulla International Stadium,c D P M D Jayawardene b M Muralitharan,21,65,32.31,,249,27.67,65.01
14,11/05/2003,New Zealand,Rangiri Dambulla International Stadium,b S E Bond,0,11,0.00,,249,24.90,63.20
15,18/05/2003,Sri Lanka,Rangiri Dambulla International Stadium,c K C Sangakkara b K S Lokuarachchi,13,46,28.26,,262,23.82,59.55
16,07/10/2003,South Africa,Iqbal Stadium,c †M V Boucher b A Nel,22,27,81.48,,284,23.67,60.81
17,10/10/2003,South Africa,Rawalpindi Cricket Stadium,c A J Hall b A Nel,0,4,0.00,,284,21.85,60.30
18,13/12/2006,West Indies,Multan Cricket Stadium,c D Mohammed b D B Powell,30,48,62.50,,314,22.43,60.50
No. of Innings Played = 16,No. of Innings Played = 16,No. of Innings Played = 16,No. of Innings Played = 16,No. of Innings Played = 16,No. of Innings Played = 16,No. of Innings Played = 16,No. of Innings Played = 16,No. of Innings Played = 16,No. of Innings Played = 16,,
