0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bayuemas Oval,10.0,0,34,0,0,0/34,,,3.40
Bulawayo Athletic Club,20.0,2,73,2,0,2/37,36.50,60.00,3.65
Dubai International Cricket Stadium,24.0,1,104,0,0,0/27,,,4.33
Grange Cricket Club,14.0,0,57,2,0,1/20,28.50,42.00,4.07
ICC Global Cricket Academy,36.0,4,136,9,0,3/32,15.11,24.00,3.78
Kinrara Academy Oval,6.0,1,32,0,0,0/32,,,5.33
Mission Road,37.1,6,150,12,2,4/26,12.50,18.58,4.04
National Stadium (Karachi),17.0,1,103,4,1,4/51,25.75,25.50,6.06
Old Hararians Sports Club,10.0,1,41,2,0,2/41,20.50,30.00,4.10
Queens Sports Club,10.0,0,49,1,0,1/49,49.00,60.00,4.90
Sheikh Zayed Stadium,10.0,0,33,4,1,4/33,8.25,15.00,3.30
Sinhalese Sports Club Ground,10.0,0,63,0,0,0/63,,,6.30
Tony Ireland Stadium,17.0,0,57,2,0,2/38,28.50,51.00,3.35
Overall (13),221.1,16,932,38,4,4/26,24.53,34.92,4.21
