0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,24/08/1972,Australia,Old Trafford,did not bat,-,-,-,,0,,
2,26/08/1972,Australia,Lord's,not out,11*,12,91.67,,11,,91.67
3,28/08/1972,Australia,Edgbaston,did not bat,-,-,-,,11,,91.67
4,18/07/1973,New Zealand,St Helen's,did not bat,-,-,-,,11,,91.67
5,20/07/1973,New Zealand,Old Trafford,not out,0*,0,-,,11,,91.67
6,07/09/1973,West Indies,Kennington Oval,c B D Julien b M L C Foster,17,20,85.00,,28,28.00,87.50
7,13/07/1974,India,Headingley,did not bat,-,-,-,,28,28.00,87.50
8,15/07/1974,India,Kennington Oval,did not bat,-,-,-,,28,28.00,87.50
9,03/09/1974,Pakistan,Edgbaston,b Imran Khan,2,11,18.18,,30,15.00,69.77
10,01/01/1975,Australia,Melbourne Cricket Ground,did not bat,-,-,-,,30,15.00,69.77
11,08/03/1975,New Zealand,Carisbrook,b D R Hadlee,0,2,0.00,,30,10.00,66.67
12,07/06/1975,India,Lord's,did not bat,-,-,-,,30,10.00,66.67
13,11/06/1975,New Zealand,Trent Bridge,did not bat,-,-,-,,30,10.00,66.67
14,18/06/1975,Australia,Headingley,not out,18*,30,60.00,,48,16.00,64.00
No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,,
