0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Carisbrook,2.0,0,6,0,0,0/6,,,2.25
Edgbaston,17.0,6,34,5,1,4/27,6.80,20.40,2.00
Headingley,17.4,3,57,3,0,2/42,19.00,35.33,3.23
Kennington Oval,16.0,1,44,2,0,2/24,22.00,48.00,2.75
Lord's,21.0,2,67,1,0,1/20,67.00,126.00,3.19
Melbourne Cricket Ground,8.0,2,30,2,0,2/30,15.00,32.00,2.81
Old Trafford,11.0,0,38,2,0,2/38,19.00,33.00,3.45
St Helen's,11.0,2,28,3,0,3/28,9.33,22.00,2.55
Trent Bridge,12.0,3,35,1,0,1/35,35.00,72.00,2.92
Overall (9),115.4,19,339,19,1,4/27,17.84,37.58,2.85
