0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Castle Avenue,29.0,1,163,5,0,2/33,32.60,34.80,5.62
Dubai International Cricket Stadium,23.0,0,98,4,0,2/20,24.50,34.50,4.26
Edgbaston,16.0,1,112,5,1,5/59,22.40,19.20,7.00
Hagley Oval,19.0,0,104,4,0,2/42,26.00,28.50,5.47
Kennington Oval,31.1,0,193,3,0,3/67,64.33,62.33,6.19
Lord's,10.0,0,75,5,1,5/75,15.00,12.00,7.50
McLean Park,8.0,0,36,0,0,0/36,,,4.50
Providence Stadium,16.3,0,79,4,0,2/35,19.75,24.75,4.79
R Premadasa Stadium,18.0,0,125,4,0,2/50,31.25,27.00,6.94
Rangiri Dambulla International Stadium,16.1,0,116,4,0,3/56,29.00,24.25,7.18
Saxton Oval,9.2,2,32,2,0,2/32,16.00,28.00,3.43
Sheikh Zayed Stadium,19.0,3,87,6,1,4/43,14.50,19.00,4.58
Shere Bangla National Stadium,128.4,10,532,37,3,6/43,14.38,20.86,4.13
Sinhalese Sports Club Ground,10.0,0,55,2,0,2/55,27.50,30.00,5.50
Sophia Gardens,18.0,0,127,2,0,1/52,63.50,54.00,7.06
Sylhet Stadium,10.0,1,33,0,0,0/33,,,3.30
The Cooper Associates County Ground,9.0,0,59,3,0,3/59,19.67,18.00,6.56
The Rose Bowl,8.0,1,32,2,0,2/32,16.00,24.00,4.00
The Village,23.0,3,116,8,2,4/23,14.50,17.25,5.04
Trent Bridge,9.0,0,69,1,0,1/69,69.00,54.00,7.67
University Oval,10.0,0,93,2,0,2/93,46.50,30.00,9.30
Warner Park,10.0,0,63,1,0,1/63,63.00,60.00,6.30
Zahur Ahmed Chowdhury Stadium,18.0,0,59,3,0,2/24,19.67,36.00,3.28
Overall (23),468.5,22,2458,107,8,6/43,22.97,26.29,5.24
