0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,02/12/2002,West Indies,Bangabandhu National Stadium,c C H Gayle b V C Drakes,9,25,36.00,,9,9.00,36.00
2,03/12/2002,West Indies,Bangabandhu National Stadium,lbw b V C Drakes,20,32,62.50,,29,14.50,50.88
3,11/02/2003,Canada,Kingsmead,c †A Bagai b D Joseph,13,17,76.47,,42,14.00,56.76
4,14/02/2003,Sri Lanka,City Oval,c D P M D Jayawardene b W P U J C Vaas,0,1,0.00,,42,10.50,56.00
5,18/02/2003,West Indies,Willowmoore Park,b M V Dillon,12,24,50.00,,54,10.80,54.55
6,22/02/2003,South Africa,Mangaung Oval,c M Zondeki b S M Pollock,3,30,10.00,,57,9.50,44.19
No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,,
