0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,19.0,2,80,3,0,2/37,26.67,38.00,4.21
New Zealand,11.0,0,39,2,0,2/39,19.50,33.00,3.55
Pakistan,7.0,0,29,1,0,1/29,29.00,42.00,4.14
South Africa,22.0,2,51,1,0,1/17,51.00,132.00,2.32
West Indies,27.0,0,129,0,0,0/37,,,4.78
Zimbabwe,16.0,0,72,2,0,2/41,36.00,48.00,4.50
Overall (6),102.0,4,400,9,0,2/37,44.44,68.00,3.92
