0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bayuemas Oval,1,0,0,0,0,0,0,0,,,1,1
Civil Service Cricket Club,1,1,0,0,0,0,11,11,11.00,110.00,2,0
Greater Noida Sports Complex Ground,4,3,1,0,1,0,50*,127,63.50,145.98,2,0
ICC Global Cricket Academy,2,2,0,0,0,0,39,66,33.00,101.54,0,0
Kinrara Academy Oval,1,1,1,0,0,0,14*,14,,280.00,1,0
Queens Sports Club,7,7,0,0,1,0,56,144,20.57,100.70,3,0
Sharjah Cricket Stadium,6,6,0,0,0,4,36,38,6.33,111.76,2,2
Sydney Cricket Ground,1,1,0,0,0,0,30,30,30.00,46.88,0,0
VRA Ground,1,0,0,0,0,0,0,0,,,0,0
Overall (9),24,21,2,0,2,4,56,430,22.63,105.39,11,3
