0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
AMI Stadium,9.0,0,61,1,0,1/48,61.00,54.00,6.78
Basin Reserve,2.0,0,4,0,0,,,,2.00
Brisbane Cricket Ground,4.0,0,22,0,0,0/10,,,5.50
Bulawayo Athletic Club,5.0,0,27,1,0,1/27,27.00,30.00,5.40
Carisbrook,14.0,1,64,3,0,3/25,21.33,28.00,4.57
Eden Park,23.0,1,111,6,1,5/32,18.50,23.00,4.83
Harare Sports Club,1.0,0,14,0,0,0/14,,,14.00
McLean Park,3.0,0,18,0,0,,,,6.00
Melbourne Cricket Ground,9.0,0,42,0,0,,,,4.67
Seddon Park,3.0,0,13,0,0,0/13,,,4.33
Sydney Cricket Ground,2.0,0,10,0,0,,,,5.00
Overall (11),75.0,2,386,11,1,5/32,35.09,40.91,5.15
