0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
AMI Stadium,6.2,1,25,2,0,2/25,12.50,19.00,3.95
Carisbrook,10.0,0,50,2,0,2/50,25.00,30.00,5.00
Diamond Oval,10.0,0,50,1,0,1/50,50.00,60.00,5.00
Eden Park,35.5,3,193,4,0,3/41,48.25,53.75,5.39
Gaddafi Stadium,8.0,0,57,2,0,2/57,28.50,24.00,7.13
Harare Sports Club,7.3,0,67,0,0,0/67,,,8.93
MA Aziz Stadium,6.0,1,24,0,0,0/24,,,4.00
Mangaung Oval,20.0,0,140,4,0,2/58,35.00,30.00,7.00
McLean Park,16.0,1,103,1,0,1/49,103.00,96.00,6.44
Melbourne Cricket Ground,18.0,0,84,2,0,2/52,42.00,54.00,4.67
National Stadium (Karachi),10.0,1,41,0,0,0/41,,,4.10
Newlands,6.0,0,39,0,0,0/39,,,6.50
Queens Sports Club,13.0,0,59,5,0,3/37,11.80,15.60,4.54
Queenstown Events Centre,18.4,1,64,5,1,5/22,12.80,22.40,3.43
Rangiri Dambulla International Stadium,3.0,0,14,1,0,1/14,14.00,18.00,4.67
Rawalpindi Cricket Stadium,10.0,1,58,2,0,2/58,29.00,30.00,5.80
Seddon Park,8.5,3,21,4,1,4/21,5.25,13.25,2.38
Sharjah Cricket Stadium,20.0,0,110,2,0,1/38,55.00,60.00,5.50
St George's Park,28.4,4,130,7,1,4/44,18.57,24.57,4.53
Sydney Cricket Ground,8.0,0,33,2,0,2/33,16.50,24.00,4.13
WACA Ground,10.0,0,57,0,0,0/57,,,5.70
Wanderers Stadium,9.0,0,57,1,0,1/57,57.00,54.00,6.33
Westpac Stadium,25.2,0,129,6,0,3/13,21.50,25.33,5.09
Willowmoore Park,6.0,0,38,0,0,0/38,,,6.33
Overall (24),314.1,16,1643,53,3,5/22,31.00,35.57,5.23
