0,1,2,3,4,5,6,7,8,9,10,11
Innings No,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
First,5,1,0,0,0,20,43,10.75,68.25,8,1
Second,3,1,0,1,0,56,64,32.00,73.56,1,1
Overall,8,2,0,1,0,56,107,17.83,71.33,9,2
