0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,12/02/1992,England,Carisbrook,4*,4,,0/35,0,,,0,,,,25 years 96 days
2.0,15/02/1992,England,AMI Stadium,12*,16,,1/35,1,70.00,,0,,,,25 years 99 days
3.0,08/11/1992,Zimbabwe,Harare Sports Club,-,16,,1/36,2,53.00,,0,,,,26 years 1 days
4.0,04/12/1992,Sri Lanka,R Premadasa Stadium,1,17,17.00,0/13,2,59.50,,0,,,,26 years 27 days
5.0,12/12/1992,Sri Lanka,P Sara Oval,-,17,17.00,1/28,3,49.00,,0,,,,26 years 35 days
6.0,06/12/1994,South Africa,Newlands,1,18,9.00,0/12,3,53.00,,0,,,,28 years 29 days
7.0,11/12/1994,South Africa,SuperSport Park,1,19,6.33,4/59,7,31.14,,0,,,,28 years 34 days
8.0,13/12/1994,Pakistan,St George's Park,3,22,5.50,1/30,8,31.00,,0,,,,28 years 36 days
9.0,18/12/1994,Sri Lanka,Buffalo Park,-,22,5.50,0/23,8,33.88,,0,,,,28 years 41 days
10.0,19/12/1994,Pakistan,Buffalo Park,2,24,4.80,0/26,8,37.13,1,1,,,,28 years 42 days
11.0,16/02/1995,India,McLean Park,-,24,4.80,1/35,9,36.89,,1,,,,28 years 101 days
12.0,26/03/1995,Sri Lanka,AMI Stadium,-,24,4.80,0/35,9,40.78,,1,,,,28 years 139 days
