0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,4,4,0,0,1,0,75,129,32.25,80.12,0,0
Bangladesh,2,2,1,0,2,0,64*,116,116.00,72.05,0,0
England,3,3,0,0,0,0,24,49,16.33,59.76,1,0
India,13,13,0,0,2,2,63,285,21.92,65.67,2,0
Kenya,1,1,0,0,0,0,24,24,24.00,63.16,1,0
New Zealand,4,4,0,0,0,0,38,59,14.75,50.86,4,0
Pakistan,11,11,0,0,2,1,88,273,24.82,63.19,1,0
South Africa,8,8,0,0,3,1,87,312,39.00,86.67,2,0
United Arab Emirates,1,1,0,0,1,0,73,73,73.00,82.02,0,0
West Indies,4,4,0,1,0,0,132,195,48.75,84.78,1,0
Zimbabwe,10,10,0,0,1,1,90,193,19.30,67.48,1,0
Overall (11),61,61,1,1,12,5,132,1708,28.47,71.49,13,0
