0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,41.2,0,215,7,0,3/31,30.71,35.43,5.20
Bangladesh,4.0,0,29,0,0,,,,7.25
England,27.0,1,149,2,0,1/9,74.50,81.00,5.52
India,78.0,1,431,16,1,4/36,26.94,29.25,5.53
Kenya,8.0,0,24,2,0,2/24,12.00,24.00,3.00
Netherlands,2.0,0,9,0,0,0/9,,,4.50
New Zealand,112.3,3,494,20,1,5/35,24.70,33.75,4.39
South Africa,46.3,0,259,3,0,1/24,86.33,93.00,5.57
Sri Lanka,150.0,2,774,21,0,2/30,36.86,42.86,5.16
United Arab Emirates,10.0,1,42,3,0,3/42,14.00,20.00,4.20
West Indies,49.0,1,273,6,0,2/49,45.50,49.00,5.57
Zimbabwe,54.5,1,260,9,0,3/22,28.89,36.56,4.74
Overall (12),583.1,10,2959,89,2,5/35,33.25,39.31,5.07
